100 33554332 -9351555.304807674
110 33554322 -9351548.773557674
120 33554312 -9351541.961057674
130 33554302 -9351535.086057674
140 33554292 -9351528.586057674
150 33554282 -9351521.492307674
160 33554272 -9351515.070432674
170 33554262 -9351509.070432674
180 33554252 -9351502.945432674
190 33554242 -9351496.757932674
200 33554232 -9351490.132932674
210 33554222 -9351483.75793267
220 33554212 -9351477.789182674
230 33554202 -9351471.351682674
240 33554192 -9351464.617307674
250 33554182 -9351457.632932674
260 33554172 -9351451.382932674
270 33554162 -9351445.070432674
280 33554152 -9351439.070432674
290 33554142 -9351432.320432674
300 33554132 -9351425.234495174
310 33554122 -9351418.109495174
320 33554112 -9351411.484495174
330 33554102 -9351404.046995174
340 33554092 -9351397.171995174
350 33554082 -9351390.421995174
360 33554072 -9351382.890745174
370 33554062 -9351376.082151424
380 33554052 -9351369.082151424
390 33554042 -9351363.144651424
400 33554032 -9351356.269651424
410 33554022 -9351348.83996392
420 33554012 -9351342.71496392
430 33554002 -9351335.964963928
440 33553992 -9351329.714963924
450 33553982 -9351323.777463924
460 33553972 -9351316.714963924
470 33553962 -9351310.277463924
480 33553952 -9351304.152463924
490 33553942 -9351297.027463924
500 33553932 -9351289.839963924
510 33553922 -9351283.464963924
520 33553912 -9351276.261838924
530 33553902 -9351268.964963924
540 33553892 -9351261.996213924
550 33553882 -9351256.246213924
560 33553872 -9351249.996213924
570 33553862 -9351244.121213924
580 33553852 -9351236.746213924
590 33553842 -9351229.496213924
600 33553832 -9351223.996213924
610 33553822 -9351217.652463924
620 33553812 -9351210.652463924
630 33553802 -9351203.589963924
640 33553792 -9351197.027463924
650 33553782 -9351190.339963924
660 33553772 -9351184.152463924
670 33553762 -9351177.464963924
680 33553752 -9351170.714963924
690 33553742 -9351163.777463924
700 33553732 -9351157.277463924
710 33553722 -9351151.277463924
720 33553712 -9351144.777463924
730 33553702 -9351138.281370174
740 33553692 -9351132.156370174
750 33553682 -9351125.812620174
760 33553672 -9351118.218870174
770 33553662 -9351110.843870174
780 33553652 -9351105.343870174
790 33553642 -9351098.062620174
800 33553632 -9351090.250120174
810 33553622 -9351084.125120174
820 33553612 -9351076.62512017
830 33553602 -9351069.75012017
840 33553592 -9351064.12512017
850 33553582 -9351057.377073295
860 33553572 -9351050.439573303
870 33553562 -9351043.814573303
880 33553552 -9351037.0645733
890 33553542 -9351030.7520733
900 33553532 -9351024.5645733
910 33553522 -9351018.2208233
920 33553512 -9351010.5020733
930 33553502 -9351004.5020733
940 33553492 -9350997.81847955
950 33553482 -9350990.88097955
960 33553472 -9350983.88097955
970 33553462 -9350978.38097955
980 33553452 -9350971.56847955
990 33553442 -9350964.35754205
1000 33553432 -9350957.63097955
1100 33553332 -9350889.202268612
1200 33553232 -9350821.210081112
1300 33553132 -9350755.976682674
1400 33553032 -9350690.500120174
1500 33552932 -9350625.007932674
1600 33552832 -9350558.108518612
1700 33552732 -9350491.329221733
1800 33552632 -9350425.08410455
1900 33552532 -9350356.79504205
2000 33552432 -9350285.5176983
2100 33552332 -9350218.1348858
2200 33552232 -9350150.54504205
2300 33552132 -9350085.5176983
2400 33552032 -9350018.63879205
2500 33551932 -9349951.93566705
2600 33551832 -9349883.63097955
2700 33551732 -9349815.21691705
2800 33551632 -9349753.21691705
2900 33551532 -9349688.765745178
3000 33551432 -9349621.148557674
3100 33551332 -9349555.230588924
3200 33551232 -9349489.879514705
3300 33551132 -9349426.754514705
3400 33551032 -9349363.176633842
3500 33550932 -9349295.985227596
3600 33550832 -9349225.719602596
3700 33550732 -9349160.360227596
3800 33550632 -9349093.219602596
3900 33550532 -9349025.392576229
4000 33550432 -9348957.896482479
4100 33550332 -9348890.677732479
4200 33550232 -9348825.77197076
4300 33550132 -9348758.05322076
4400 33550032 -9348693.49072076
4500 33549932 -9348626.75243951
4600 33549832 -9348557.70947076
4700 33549732 -9348490.546384823
4800 33549632 -9348423.015134823
4900 33549532 -9348358.366697323
5000 33549432 -9348292.378416073
5100 33549332 -9348225.710447323
5200 33549232 -9348159.351560604
5300 33549132 -9348091.609373104
5400 33549032 -9348025.812498104
5500 33548932 -9347955.177732479
5600 33548832 -9347889.052732479
5700 33548732 -9347819.205076229
5800 33548632 -9347752.212888733
5900 33548532 -9347686.009763725
6000 33548432 -9347619.623044979
6100 33548332 -9347553.583982479
6200 33548232 -9347488.654294979
6300 33548132 -9347421.052732483
6400 33548032 -9347355.552793514
6500 33547932 -9347289.173887264
6600 33547832 -9347224.673887264
6700 33547733 -9350771.604053993
6800 33547633 -9350653.785802461
6900 33547533 -9350533.265158758
7000 33547433 -9350416.079647291
7100 33547333 -9350301.930666517
7200 33547233 -9350187.235965155
7300 33547133 -9350072.469248977
7400 33547033 -9349961.650197424
7500 33546933 -9349849.037622664
7600 33546833 -9349739.885144446
7700 33546733 -9349630.36289496
7800 33546633 -9349524.245105948
7900 33546533 -9349415.390432317
8000 33546433 -9349311.495235883
8100 33546333 -9349206.633500122
8200 33546233 -9349104.854615387
8300 33546133 -9349000.274580609
8400 33546033 -9348897.509497833
8500 33545933 -9348797.041690905
8600 33545833 -9348695.276260298
8700 33545733 -9348595.928210277
8800 33545633 -9348497.307530716
8900 33545533 -9348399.42069016
9000 33545433 -9348303.517446063
9100 33545333 -9348205.442590892
9200 33545233 -9348110.63491901
9300 33545133 -9348015.952857345
9400 33545033 -9347919.48203303
9500 33544934 -9350374.938070629
9600 33544834 -9350254.596105665
9700 33544734 -9350132.056506038
9800 33544634 -9350013.252567884
9900 33544534 -9349897.479292464
10000 33544434 -9349783.83081849
11000 33543435 -9350869.977639362
12000 33542435 -9349654.986262232
13000 33541435 -9348527.039776206
14000 33540435 -9347462.055232383
15000 33539435 -9346442.16410096
16000 33538435 -9345470.066463169
17000 33537435 -9344530.218176953
18000 33536435 -9343623.697984006
19000 33535436 -9344020.505056713
20000 33534438 -9345518.50813054
21000 33533440 -9346815.94029104
22000 33532440 -9345730.406252123
23000 33531442 -9346790.60575229
24000 33530442 -9345692.89170663
25000 33529442 -9344616.470659874
26000 33528443 -9344507.429685287
27000 33527443 -9343453.859628245
28000 33526445 -9344163.912407156
29000 33525445 -9343117.554467726
30000 33524445 -9342086.591561984
31000 33523445 -9341081.044731911
32000 33522449 -9343137.462409414
33000 33521451 -9343548.95503427
34000 33520454 -9344608.490386382
35000 33519456 -9344872.814650632
36000 33518456 -9343740.809214659
37000 33517456 -9342636.570674084
38000 33516458 -9342824.18360624
39000 33515460 -9342974.798590805
